index,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
1934,79.6870987654321,101.51900404040403,71.40696428571428,147.70962962962963,,120.5634677419355,229.375,79.42923076923077,99.93,17.0,36.666666666666664
1935,76.35333333333332,110.83273554421768,56.775625,83.20872727272727,106.66666666666667,68.12079787234042,90.0,99.91304347826087,103.78095238095239,85.6,46.416666666666664
1936,54.0775,104.39271666666667,92.5535294117647,51.46555555555556,215.0,103.49529411764706,139.66666666666666,48.63636363636363,111.55172413793103,65.0,54.09090909090909
1937,116.6342222222222,91.81619742063494,56.31273351648352,61.1225,,167.29663003663003,164.0,56.666666666666664,83.29166666666667,81.66666666666667,51.9
1938,69.78957142857142,118.64519230769231,39.0931875,105.28428571428572,400.0,103.79254545454546,115.33333333333333,33.518,108.69500000000001,,28.5
1939,116.00301587301585,101.54947791164659,102.95596153846152,67.76,210.33333333333334,69.596884057971,88.16742857142857,81.4401923076923,85.96020833333334,16.75,48.836666666666666
1940,119.63268749999997,114.86947656840515,94.94185045948203,94.22397849462367,126.5,89.4926681001839,75.83179487179487,79.81868644067796,92.06308743169399,15.7075,89.58315789473684
1941,138.209,107.96463685208597,69.00388471177945,67.8,257.6666666666667,94.58156201996925,102.11681818181819,115.0167962184874,62.565972906403935,23.44,63.60962962962963
1942,75.8411111111111,117.48502500735509,99.42426666666667,137.49785714285716,125.225,99.6190049751244,111.45500000000001,120.18805952380954,107.6132389937107,52.48,68.96416666666667
1943,183.803375,98.59857882395383,65.15843333333333,102.0,26.0,144.2463953488372,103.13,61.80406666666668,115.15564814814815,122.48599999999999,93.47555555555556
1944,81.98390476190475,97.58777525235107,42.02513888888889,77.63000000000001,40.89,80.71064207650274,49.17444444444445,60.99222040816326,128.44838709677418,16.4,59.52380952380953
1945,120.34858974358976,115.78113251807416,125.55260606060605,79.862,90.43,125.48235215053764,264.3492857142857,71.0522232664996,95.53056875,23.119999999999997,74.40104166666666
1946,283.27460784313723,140.76609447245204,135.60705349794236,169.25565789473683,233.23000000000002,109.04709147869674,88.94401680672269,113.43339869281048,131.98099682539686,78.6907142857143,61.78330086580086
1947,164.5673611111111,115.39114091596237,93.88527298850573,84.39990476190476,132.62333333333333,105.40583208955223,79.14199999999998,98.25760818713451,133.88115196078428,185.375,76.60353333333333
1948,179.93180555555554,149.17020760427457,106.8580756686236,140.79414634146343,67.52071428571429,118.7480975877193,128.74825396825398,119.90346428571429,123.19812297734627,144.76600000000002,53.13813432835821
1949,170.03552083333335,137.0287751004016,102.06883333333333,121.95109375,50.239999999999995,121.08294945355192,96.78214285714287,119.72707602339179,123.87396985815602,51.626666666666665,97.0034090909091
1950,131.25606557377048,132.9990725044438,65.7595596205962,94.44559743589747,201.59333333333333,115.23486369268896,87.73907608695652,75.41327054794523,105.68026149425287,118.62454545454544,64.11827956989248
1951,162.6653333333333,144.3068597112314,141.37620719178085,99.62955000000001,68.91142857142856,147.61488727858296,143.04844086021507,144.57984259259263,137.7644527363184,184.59545454545454,77.43743589743589
1952,129.18825396825395,140.47375378503514,126.41018115942032,99.28420833333334,73.18333333333334,130.43951453993054,121.80750000000003,117.12912202380953,110.42209217877097,180.528,94.66669014084509
