Climate Division 0205 Weekly Palmer Drought Index
20050101,3.29
20050108,4.35
20050115,4.30
20050122,4.10
20050129,4.40
20050205,5.28
20050212,6.34
20050219,6.94
20050222,7.31
20050226,7.69
20050305,7.72
20050312,7.71
20050319,8.03
20050326,8.18
20050402,8.72
20050409,8.64
20050416,8.58
20050423,8.67
20050430,8.78
20050507,10.34
20050514,10.26
20050521,10.12
20050528,10.31
20050601,10.10
20050604,10.10
20050605,10.11
20050607,10.11
20050608,10.11
20050611,10.11
20050612,10.11
20050613,10.11
20050614,10.11
20050615,10.40
20050618,10.40
20050625,10.47
20050627,10.45
20050702,9.17
20050703,-23.25
20050706,9.02
20050709,8.91
20050712,8.80
20050713,8.76
20050715,8.68
20050716,8.64
20050717,8.60
20050718,8.56
20050720,8.53
20050723,8.52
20050724,9.15
20050726,9.15
20050730,9.07
20050802,8.12
20050803,8.87
20050806,9.17
20050807,9.16
20050808,9.41
20050810,9.81
20050813,9.95
20050814,9.91
20050815,10.01
20050816,10.02
20050817,9.99
20050820,9.87
20050821,9.86
20050823,9.78
20050827,9.77
20050828,9.73
20050829,9.69
20050903,8.55
20050905,8.57
20050906,8.51
20050907,8.44
20050910,8.27
20050911,8.21
20050912,8.16
20050913,8.11
20050917,7.89
20050924,7.49
20051001,6.26
20051008,5.90
20051015,5.68
20051022,8.08
20051029,7.95
20051105,6.76
20051112,6.55
20051119,6.27
20051126,5.95
20051203,5.10
20051210,4.86
20051217,4.60
20051224,4.21
20051231,3.82
20060107,2.89
20060114,2.52
20060121,2.73
20060128,2.45
20060204,1.49
20060211,1.01
20060218,0.73
20060225,0.56
20060304,-0.69
20060311,-0.71
20060318,-0.15
20060325,-0.22
20060401,-0.80
20060408,-0.98
20060415,-1.14
20060422,-1.22
20060429,-1.14
20060506,-1.65
20060513,-1.77
20060520,-1.83
20060527,-1.70
20060603,-1.84
20060610,-1.80
20060617,-1.81
20060624,-1.81
20060701,-1.29
20060708,-1.12
20060715,-1.26
20060722,-1.13
20060729,-0.80
20060805,-1.10
20060812,-0.27
20060819,-0.66
20060826,-0.28
20060902,-0.35
20060909,0.96
20060916,1.11
20060923,0.83
20060930,0.54
20061007,0.05
20061014,0.03
20061021,-0.12
20061028,0.09
20061104,-0.17
20061111,-0.39
20061118,-0.80
20061125,-1.06
20061202,-1.09
20061209,-1.24
20061216,-1.81
20061223,-1.92
20061230,-1.97
20070106,-1.78
20070113,-2.10
20070120,-2.16
20070127,-2.36
20070203,-2.36
20070210,-2.17
20070217,-2.52
20070224,-2.80
20070303,-2.90
20070310,-2.83
20070324,-3.42
20070331,-3.46
20070407,-2.80
20070414,-2.90
20070421,-2.86
20070428,-2.87
20070505,-2.86
20070512,-2.95
20070519,-2.92
20070526,-2.98
20070602,-2.75
20070609,-2.72
20070616,-2.70
20070623,-2.70
20070630,-2.81
20070707,-2.68
20070714,-2.80
20070721,-3.00
20070728,-1.12
20070804,0.81
20070811,0.62
20070818,0.14
20070825,-0.41
20070901,-0.30
20070908,-1.20
20070915,-1.65
20070922,-1.93
20070929,-2.11
20071006,0.59
20071013,0.44
20071020,0.24
20071027,-0.68
20071103,-0.82
20071110,-1.08
20071117,-1.49
20071124,-1.77
20071201,0.97
20071208,2.47
20071215,2.02
20071222,1.85
20071229,1.72
20080105,1.64
20080112,1.80
20080119,1.66
20080126,1.61
20080202,2.50
20080209,1.32
20080216,1.15
20080223,1.15
20080301,-0.04
20080308,-0.66
20080315,-1.18
20080322,-1.47
20080329,-1.92
20080405,-0.44
20080412,-0.68
20080419,-0.93
20080426,-0.96
20080503,-1.08
20080510,-1.05
20080517,-1.09
20080524,-0.15
20080531,0.17
20080607,0.10
20080614,-0.41
20080621,-0.42
20080628,-0.54
20080705,-0.78
20080712,0.98
20080719,1.13
20080726,1.38
20080802,0.94
20080809,1.04
20080816,0.60
20080823,-0.12
20080830,1.56
20080906,1.62
20080913,1.67
20080920,1.17
20080927,0.69
20081004,0.15
20081011,-0.17
20081018,-0.80
20081025,-0.93
20081101,-0.97
20081108,-1.06
20081115,-1.16
20081129,0.65
20081206,0.58
20081213,0.44
20081220,1.18
20081227,1.21
20090103,1.13
20090110,0.91
20090117,0.30
20090124,-0.40
20090131,-0.61
20090207,-0.79
20090214,-0.34
20090221,-0.37
20090228,-0.60
20090307,-0.72
20090314,-0.84
20090321,-1.07
20090328,-1.13
20090404,-1.26
20090411,-1.14
20090418,-1.16
20090425,-1.20
20090502,-1.46
20090509,-1.62
20090516,-1.65
20090523,-1.53
20090530,-1.54
20090606,-1.49
20090613,-1.39
20090620,-1.38
20090627,-1.41
20090704,-0.97
20090711,-1.30
20090718,-1.44
20090725,-1.09
20090801,-1.26
20090808,-1.61
20090815,-1.82
20090822,-2.02
20090829,-2.04
20090905,-1.80
20090912,-1.59
20090919,-2.06
20090926,-2.35
20091003,-2.28
20091010,-1.84
20091017,-2.02
20091024,-2.15
20091031,-2.23
20091121,-2.28
20091128,-2.39
20091205,-2.28
20091212,-1.14
20091219,-1.43
20091226,-1.66
20100102,-1.56
20100109,-1.96
20100116,-2.21
20100123,2.35
20100130,2.21
20100206,1.92
20100213,2.26
20100220,2.11
20100227,2.12
20100306,3.05
20100313,3.63
20100320,3.46
20100327,3.39
20100403,3.42
20100410,3.59
20100417,3.49
20100424,3.50
20100501,3.96
20100508,3.83
20100515,3.81
20100522,3.80
20100529,3.73
20100605,3.90
20100612,3.90
20100619,3.96
20100626,3.96
20100703,3.33
20100710,2.99
20100717,2.74
20100724,2.47
20100731,2.81
20100814,0.91
20100821,0.89
20100828,0.80
20100904,0.44
20100911,-0.66
20100918,-1.11
20100925,-1.52
20101002,-1.80
20101009,-1.13
20101016,-1.37
20101023,-0.16
20101030,-0.38
20101106,-1.31
20101113,-1.47
20101120,-1.27
20101127,-1.29
20101204,-1.34
20101218,-1.69
20101225,-0.98
20110101,-0.58
20110108,-0.78
20110115,-1.08
20110122,-1.36
20110129,-1.52
20110206,-1.98
20110214,-2.13
20110219,-2.17
20110226,-1.73
20110305,-1.15
20110312,-1.62
20110319,-1.79
20110326,-1.73
20110409,-1.57
20110416,-1.62
20110423,-1.71
20110430,-1.73
20110514,-1.94
20110521,-1.83
20110528,-1.82
20110611,-1.82
20110618,-1.81
20110625,-1.81
20110702,-1.76
20110709,1.20
20110716,1.45
20110723,1.29
20110730,1.25
20110813,-0.28
20110910,-0.67
20110917,-0.69
20110924,-1.69
20111001,-1.69
20111015,-1.52
20111022,-1.69
20111029,-1.83
20111105,-1.51
20111112,-1.06
20111119,-0.32
20111126,-0.59
20111203,-0.58
20111210,-0.09
20111217,1.09
20111224,0.97
20111231,0.61
20120107,0.46
20120114,0.12
20120121,-0.21
20120128,-0.54
20120204,-0.88
20120211,-1.55
20120218,-1.65
20120225,-1.90
20120303,-1.91
20120310,-2.06
20120317,-2.24
20120324,-2.15
20120331,-2.27
20120407,-2.40
20120414,-2.41
20120421,-2.34
20120428,-2.28
20120505,-2.26
20120512,-2.34
20120519,-2.37
20120526,-2.38
20120609,-2.24
20120616,-2.19
20120623,-2.19
20120630,-2.29
20120707,-1.67
20120714,-0.36
20120721,-0.03
20120728,-0.44
20120804,0.32
20120811,1.27
20120818,1.78
20120901,1.75
20120908,-0.11
20120915,1.05
20120922,0.56
20120929,0.10
20121006,-0.70
20121013,-0.24
20121020,-0.55
20121027,-0.82
20121103,-0.92
20121110,-0.86
20121117,-0.16
20121124,-0.56
20121201,-0.67
20121208,-0.78
20121215,-0.25
20121222,0.01
20121229,-0.28
20130105,-0.43
20130112,-0.56
20130119,-0.66
20130126,-0.49
20130202,0.36
20130209,0.96
20130216,0.80
20130223,1.00
20130302,0.59
20130309,0.58
20130316,-0.02
20130406,-0.93
20130413,-1.05
20130420,-1.12
20130427,-1.15
20130504,-1.30
20130511,-1.37
20130518,-1.40
20130525,-1.42
20130601,-1.40
20130608,-1.41
20130615,-1.41
20130622,-1.41
20130629,-1.49
20130706,-1.49
20130713,-1.15
20130720,-0.48
20130727,1.08
20130803,0.76
20130810,0.52
20130817,-0.17
20130824,-0.76
20130831,1.59
20130907,1.54
20130914,2.40
20130921,2.18
20130928,1.99
20131019,1.07
20131026,0.78
20131102,0.51
20131109,0.14
20131116,-0.69
20131123,1.96
20131130,2.29
20131207,2.65
20131214,2.40
20131221,2.41
20131228,2.01
20140104,1.39
20140111,1.02
20140118,0.56
20140125,0.05
20140201,-0.67
20140208,-0.33
20140215,-0.91
20140222,-1.49
20140301,-1.68
20140308,-2.13
20140315,-2.36
20140322,-2.57
20140329,-2.71
20140405,-2.74
20140412,-2.90
20140419,-3.02
20140503,-3.04
20140510,-3.07
20140517,2.19
20140524,-3.07
20140531,-3.11
20140607,-2.90
20140614,-2.90
20140621,-2.90
20140628,-2.95
20140705,-2.91
20140712,-2.00
20140719,-2.04
20140726,-2.44
20140802,-2.08
20140809,-0.75
20140816,-0.69
20140823,-0.05
20140830,-0.53
20140906,1.18
20140913,2.20
20140920,2.03
20140927,1.84
20141004,1.34
20141011,1.88
20141115,0.17
20141122,-0.01
20141129,-0.40
20141206,-0.47
20141213,-0.83
20141220,-0.62
20141227,-0.99
20150103,-1.00
20150110,-1.19
20150117,-1.20
20150124,-1.38
20150131,-1.07
20150207,-0.82
20150214,-1.19
20150221,-1.54
20150228,-1.62
20150307,-0.79
20150314,-1.47
20150321,-1.70
20150328,-1.96
20150404,-2.32
20150411,-2.31
20150418,-2.39
20150425,-2.22
20150502,-2.21
20150509,-2.31
20150516,-1.78
20150523,-0.09
20150530,-0.07
20150606,-1.38
20150613,-0.32
20150620,-0.33
20150627,-0.34
20150704,-0.46
20150711,-0.90
20150718,-0.97
20150725,-0.43
20150801,-1.11
20150808,-0.69
20150815,-1.01
20150822,-1.45
20150829,-1.86
20150912,-1.82
20150919,-1.61
20150926,-1.72
20151003,-1.51
20151010,-1.57
20151017,-1.51
20151031,-0.21
20151107,0.76
20151114,0.68
20151121,0.73
20151128,0.61
20151205,-0.82
20151212,-1.20
20151219,-1.28
20151226,-1.49
20160102,-1.42
20160109,0.03
20160116,-0.25
20160123,-0.65
20160130,-1.15
20160206,-0.63
20160213,-1.39
20160220,-1.74
20160227,-2.00
20160305,-2.13
20160312,-2.31
20160319,-2.55
20160326,-2.74
20160402,-2.86
20160409,-2.99
20160416,-2.74
20160423,-2.66
20160430,-2.62
20160507,-2.59
20160514,-2.42
20160521,-2.41
20160528,-2.05
20160604,-2.19
20160611,-2.38
20160618,-2.38
20160625,-2.38
20160702,-2.28
20160709,-2.30
20160716,-2.45
20160723,-2.67
20160730,-2.86
20160813,-2.97
20160820,-3.11
20160827,-3.00
20160903,-2.80
20160910,-2.64
20160917,-2.50
20160924,-2.63
20161001,-2.27
20161008,-2.61
20161015,-2.73
20161022,-2.87
20161029,-3.04
20161105,-2.75
20161112,-2.92
20161119,-3.07
20161126,-3.05
20161203,-2.50
20161210,-2.73
20161217,-2.91
20161224,-1.62
20161231,-1.16
20170107,0.45
20170114,0.15
20170121,0.86
20170128,0.72
20170204,1.81
20170211,1.38
20170218,1.33
20170225,1.89
20170304,2.47
20170311,2.32
20170318,2.01
20170325,1.71
20170401,1.21
20170408,0.55
20170415,0.62
20170422,0.78
20170429,0.73
20170506,-0.24
20170513,0.63
20170520,0.64
20170527,0.63
20170603,0.32
20170610,0.14
20170617,0.14
20170624,0.13
