Climate Division 0204 Weekly Palmer Drought Index
20050101,-1.99
20050108,-0.03
20050115,-0.27
20050122,-0.76
20050129,-0.31
20050205,-0.17
20050212,1.71
20050219,2.59
20050222,2.97
20050226,3.00
20050305,2.87
20050312,2.86
20050319,2.58
20050326,2.72
20050402,2.25
20050409,1.94
20050416,1.74
20050423,1.62
20050430,2.49
20050507,2.63
20050514,2.54
20050521,2.63
20050528,2.62
20050601,2.46
20050604,2.45
20050605,2.51
20050607,2.51
20050608,2.51
20050611,2.51
20050612,2.51
20050613,2.51
20050614,2.51
20050615,2.70
20050618,2.68
20050625,2.66
20050627,2.64
20050702,2.10
20050703,-5.84
20050706,1.85
20050709,1.63
20050712,1.40
20050713,1.29
20050715,1.07
20050716,0.98
20050717,0.88
20050718,0.81
20050720,0.74
20050723,0.57
20050724,1.01
20050726,1.13
20050730,1.19
20050802,0.63
20050803,0.90
20050806,1.38
20050807,1.36
20050808,1.47
20050810,1.67
20050813,2.01
20050814,1.98
20050815,2.32
20050816,2.32
20050817,2.31
20050820,2.32
20050821,2.23
20050823,2.19
20050827,1.93
20050828,1.86
20050829,1.77
20050903,0.91
20050905,0.85
20050906,0.77
20050907,0.68
20050910,1.32
20050911,1.28
20050912,1.25
20050913,1.20
20050917,1.02
20050924,0.57
20051001,0.06
20051008,-0.65
20051015,-0.74
20051022,-0.79
20051029,-1.12
20051105,-1.34
20051112,-1.52
20051119,-1.69
20051126,-1.88
20051203,-1.96
20051210,-2.13
20051217,-2.26
20051224,-2.43
20051231,-2.63
20060107,-2.76
20060114,-2.99
20060121,-3.19
20060128,-3.35
20060204,-3.49
20060211,-3.89
20060218,-4.11
20060225,-4.31
20060304,-4.32
20060311,-4.46
20060318,-4.11
20060325,-4.21
20060401,-4.10
20060408,-4.11
20060415,-4.31
20060422,-4.39
20060429,-4.43
20060506,-4.94
20060513,-5.09
20060520,-5.23
20060527,-5.36
20060603,-5.87
20060610,-5.85
20060617,-5.91
20060624,-6.05
20060701,-5.65
20060708,-5.44
20060715,-5.74
20060722,-5.84
20060729,-5.48
20060805,-4.34
20060812,-3.58
20060819,-2.70
20060826,-2.60
20060902,-2.65
20060909,-2.38
20060916,-2.37
20060923,-2.63
20060930,-2.96
20061007,-1.89
20061014,-1.53
20061021,-1.88
20061028,-2.10
20061104,-2.04
20061111,-2.46
20061118,-3.27
20061125,-3.61
20061202,-3.50
20061209,-3.67
20061216,-3.93
20061223,-4.02
20061230,-4.08
20070106,-3.92
20070113,-4.09
20070120,-4.08
20070127,-4.15
20070203,-3.81
20070210,-3.95
20070217,-3.85
20070224,-3.98
20070303,-3.69
20070310,-4.12
20070324,-4.28
20070331,-4.42
20070407,-4.70
20070414,-4.72
20070421,-4.74
20070428,-4.74
20070505,-5.30
20070512,-5.40
20070519,-5.03
20070526,-4.47
20070602,-5.49
20070609,-5.58
20070616,-5.33
20070623,-5.41
20070630,-5.55
20070707,-5.69
20070714,-5.88
20070721,-5.78
20070728,-4.87
20070804,-3.97
20070811,-3.23
20070818,-3.56
20070825,-4.28
20070901,-4.11
20070908,-2.53
20070915,-2.84
20070922,-3.08
20070929,-3.26
20071006,-2.07
20071013,-2.41
20071020,-2.78
20071027,-3.07
20071103,-3.00
20071110,-3.51
20071117,-3.71
20071124,-3.90
20071201,-3.03
20071208,-0.65
20071215,0.01
20071222,-0.26
20071229,-0.58
20080105,-0.10
20080112,1.14
20080119,0.75
20080126,0.40
20080202,2.57
20080209,1.58
20080216,1.75
20080223,1.75
20080301,1.64
20080308,0.69
20080315,0.23
20080322,-0.11
20080329,-0.53
20080405,0.01
20080412,-0.16
20080419,-0.30
20080426,-0.38
20080503,-0.10
20080510,-0.40
20080517,-0.38
20080524,0.81
20080531,0.82
20080607,1.07
20080614,1.24
20080621,1.18
20080628,1.07
20080705,1.17
20080712,1.77
20080719,2.02
20080726,2.45
20080802,1.47
20080809,2.06
20080816,2.13
20080823,2.26
20080830,2.69
20080906,3.12
20080913,3.23
20080920,2.97
20080927,2.62
20081004,2.13
20081011,1.87
20081018,1.90
20081025,1.47
20081101,0.85
20081108,-0.05
20081115,-0.26
20081129,0.22
20081206,-0.51
20081213,-0.78
20081220,0.57
20081227,2.09
20090103,1.93
20090110,1.89
20090117,1.47
