Climate Division 0206 Weekly Palmer Drought Index
20050101,0.84
20050108,1.97
20050115,1.85
20050122,1.66
20050129,1.79
20050205,1.61
20050212,2.36
20050219,2.72
20050222,3.08
20050226,3.18
20050305,3.19
20050312,3.13
20050319,2.96
20050326,3.07
20050402,3.30
20050409,3.24
20050416,3.23
20050423,3.20
20050430,3.31
20050507,4.01
20050514,3.94
20050521,4.36
20050528,4.44
20050601,4.35
20050604,4.35
20050605,4.46
20050607,4.46
20050608,4.46
20050611,4.47
20050612,4.47
20050613,4.47
20050614,4.46
20050615,5.02
20050618,4.91
20050625,4.90
20050627,4.88
20050702,4.15
20050703,-9.43
20050706,3.98
20050709,3.79
20050712,3.64
20050713,3.58
20050715,3.43
20050716,3.34
20050717,3.26
20050718,3.19
20050720,3.15
20050723,3.21
20050724,3.67
20050726,3.65
20050730,3.75
20050802,3.22
20050803,4.26
20050806,4.55
20050807,4.55
20050808,4.63
20050810,4.93
20050813,5.04
20050814,5.02
20050815,5.05
20050816,5.02
20050817,4.98
20050820,4.90
20050821,4.86
20050823,4.81
20050827,4.78
20050828,4.74
20050829,4.71
20050903,3.87
20050905,3.96
20050906,3.90
20050907,3.84
20050910,3.76
20050911,3.73
20050912,3.68
20050913,3.63
20050917,3.42
20050924,3.01
20051001,2.54
20051008,2.12
20051015,1.76
20051022,2.27
20051029,1.83
20051105,1.13
20051112,0.75
20051119,0.35
20051126,-0.03
20051203,-0.37
20051210,-0.70
20051217,-1.00
20051224,-1.37
20051231,-1.75
20060107,-2.10
20060114,-2.30
20060121,-2.43
20060128,-2.61
20060204,-2.60
20060211,-2.88
20060218,-3.08
20060225,-3.26
20060304,-3.25
20060311,-3.40
20060318,-2.61
20060325,-2.72
20060401,-3.18
20060408,-3.28
20060415,-3.36
20060422,-3.44
20060429,-3.45
20060506,-3.68
20060513,-3.79
20060520,-3.89
20060527,-3.94
20060603,-3.99
20060610,-3.92
20060617,-3.92
20060624,-3.98
20060701,-3.54
20060708,-3.24
20060715,-3.59
20060722,-3.70
20060729,-2.69
20060805,-2.04
20060812,-1.08
20060819,-0.68
20060826,-0.41
20060902,-0.46
20060909,0.92
20060916,1.20
20060923,0.86
20060930,0.45
20061007,0.62
20061014,0.59
20061021,0.23
20061028,-0.12
20061104,-0.17
20061111,-0.57
20061118,-1.32
20061125,-1.78
20061202,-1.74
20061209,-2.10
20061216,-2.49
20061223,-2.59
20061230,-2.66
20070106,-2.47
20070113,-2.65
20070120,-2.62
20070127,-2.69
20070203,-2.37
20070210,-2.40
20070217,-2.46
20070224,-2.51
20070303,-2.43
20070310,-2.76
20070324,-2.87
20070331,-2.98
20070407,-3.18
20070414,-3.18
20070421,-3.15
20070428,-3.19
20070505,-3.43
20070512,-3.53
20070519,-3.55
20070526,-3.52
20070602,-3.72
20070609,-3.69
20070616,-3.63
20070623,-3.68
20070630,-3.78
20070707,-3.56
20070714,-3.76
20070721,-3.88
20070728,-2.97
20070804,-1.87
20070811,-1.72
20070818,-1.93
20070825,-2.41
20070901,-2.30
20070908,-2.44
20070915,-2.84
20070922,-2.98
20070929,-2.98
20071006,-2.58
20071013,-2.84
20071020,-3.02
20071027,-3.55
20071103,-3.23
20071110,-3.48
20071117,-3.74
20071124,-3.96
20071201,-2.02
20071208,-0.28
20071215,-0.03
20071222,-0.36
20071229,-0.63
20080105,-0.43
20080112,0.04
20080119,-0.22
20080126,-0.47
20080202,1.51
20080209,0.14
20080216,0.04
20080223,-0.20
20080301,0.00
20080308,-0.76
20080315,-1.29
20080322,-1.60
20080329,-2.05
20080405,0.24
20080412,0.10
20080419,0.00
20080426,-0.08
20080503,0.43
20080510,0.47
20080517,0.44
20080524,1.31
20080531,1.32
20080607,1.46
20080614,1.72
20080621,1.69
20080628,1.65
20080705,1.59
20080712,2.29
20080719,2.30
20080726,2.33
20080802,1.53
20080809,1.90
20080816,1.71
20080823,1.21
20080830,2.23
20080906,1.69
20080913,1.88
20080920,1.45
20080927,1.00
20081004,0.72
20081011,0.34
20081018,-0.03
20081025,-0.50
20081101,-0.83
20081108,-1.14
20081115,-1.25
20081129,-1.14
20081206,-1.11
20081213,-1.26
20081220,-0.73
20081227,-0.12
20090103,-0.09
20090110,-0.28
20090117,-0.76
20090124,-1.10
20090131,-1.28
20090207,-1.16
20090214,-0.16
20090221,-0.63
20090228,-1.28
20090307,-0.90
20090314,-1.25
20090321,-1.53
20090328,-1.69
20090404,-1.97
20090411,-1.85
20090418,-1.72
20090425,-1.82
20090502,-1.96
20090509,-2.07
20090516,-2.19
20090523,-2.06
20090530,-2.08
20090606,-2.25
20090613,-2.21
20090620,-2.21
20090627,-2.29
20090704,-1.50
20090711,-1.67
20090718,-2.05
20090725,-1.79
20090801,-2.02
20090808,-2.35
20090815,-2.44
20090822,-2.59
20090829,-2.64
20090905,-2.38
20090912,-2.15
20090919,-2.55
20090926,-2.76
20091003,-2.35
20091010,-2.55
20091017,-2.85
20091024,-3.06
20091031,-3.21
20091121,-3.46
20091128,-3.64
20091205,-3.37
20091212,-2.94
20091219,-3.28
20091226,-3.43
20100102,-3.18
20100109,-3.41
20100116,-3.61
20100123,0.37
20100130,0.36
20100206,0.41
20100213,0.45
20100220,0.02
20100227,0.29
20100306,1.83
20100313,2.24
20100320,1.98
20100327,1.81
20100403,2.06
20100410,1.99
20100417,1.94
20100424,1.92
20100501,2.24
20100508,2.25
20100515,2.18
20100522,2.13
20100529,2.09
20100605,2.27
20100612,2.26
20100619,2.28
20100626,2.21
20100703,1.73
20100710,2.24
20100717,1.85
20100724,1.74
20100731,2.53
20100814,2.03
20100821,1.99
20100828,2.45
20100904,1.74
20100911,0.92
20100918,0.49
20100925,0.45
20101002,0.10
20101009,0.92
20101016,-0.15
20101023,0.09
20101030,-0.56
20101106,-1.02
20101113,-1.16
20101120,-1.35
20101127,-1.39
20101204,-1.36
20101218,-1.64
20101225,-1.41
20110101,-0.57
20110108,-1.00
20110115,-1.27
20110122,-1.45
20110129,-1.64
20110206,-1.68
20110214,-1.89
20110219,-2.04
20110226,-1.92
20110305,-1.67
20110312,-1.93
20110319,-2.06
20110326,-2.04
20110409,-2.45
20110416,-2.31
20110423,-2.43
20110430,-2.50
20110514,-2.79
20110521,-2.75
20110528,-2.77
20110611,-2.94
20110618,-2.95
20110625,-3.02
20110702,-2.86
20110709,-2.31
20110716,-2.09
20110723,-2.48
20110730,-2.72
20110813,-3.20
20110910,-3.45
20110917,-3.37
20110924,-3.27
20111001,-2.83
20111015,-3.11
20111022,-3.34
20111029,-3.54
20111105,-2.67
20111112,-2.60
20111119,-2.49
20111126,-2.81
20111203,-2.68
20111210,-2.70
